id_number	City	State	ZipCode	Age	Company	Longitude	StreetAddress	Street Number	Latitude	lat_2
2764	Troy	OH	45373	68	"Warehouse Club, Inc."	-84.200857	1335 Pursglove Court	1335	40.092106	40
2765	Salt Lake City	UT	84104	76	Strategic Profit	-112.004319	3429 Hickory Street	3429	40.770142	40
2766	Grand Rapids	MI	49503	62	Modern Architecture Design	-85.697088	2502 Bee Street	2502	42.978248	42
2767	Greensboro	NC	27409	80	Target Source	-80.04299	2762 Quarry Drive	2762	36.019327	36
2768	Springfield	MA	1115	75	Harold's	-72.621083	372 Leverton Cove Road	372	42.082776	42
2769	New Orleans	LA	70112	53	Signa Air	-89.985832	247 Paul Wayne Haggerty Road	247	29.962869	29
2770	West Bloomfield	MI	48033	53	Franklin Simon	-83.285873	1825 Ritter Avenue	1825	42.529852	42
2771	Syracuse	NY	13202	78	Acuserv	-76.220589	3519 Gandy Street	3519	43.053991	43
2772	Perkinsville	VT	5151	25	Strategy Consulting	-72.484829	2780 Essex Court	2780	43.405259	43
2773	Alba	TX	75410	58	Asian Junction	-95.711521	36 Hall Place	36	32.835108	32
2774	Hampton	NH	3842	66	Stratapro	-70.918014	1865 Peck Street	1865	42.900092	42
2775	Bakersfield	CA	93301	57	Harold's	-118.940301	272 Harvest Lane	272	35.366956	35
2776	Duluth	GA	30097	64	Disc Jockey	-84.226986	3262 Junior Avenue	3262	34.011161	34
2777	Port Charlotte	FL	33952	84	Matrix Architectural Service 	-82.135179	2899 Monroe Avenue	2899	27.047536	27
2778	Pittsburgh	PA	15201	31	Almacs	-79.902854	2195 Jacobs Street	2195	40.37614	40
2779	North Sacramento	CA	95815	43	Adapt	-121.465172	4474 Woodland Terrace	4474	38.544376	38
2780	Herbertsville	NJ	8723	53	Burstein-Applebee	-74.074833	2758 Pooz Street	2758	40.167669	40
2781	Westerville	OH	43081	84	Megatronic	-82.991573	2678 Old House Drive	2678	40.144021	40
2782	Duluth	MN	55802	30	Body Toning	-92.148591	2207 Eagle Lane	2207	46.801721	46
2783	Freehold	NJ	7728	24	Sound Advice	-74.254591	3629 Finwood Road	3629	40.181052	40
2784	North Billerica	MA	1862	60	Konsili	-71.20214	63 Lynn Street	63	42.64635	42
2785	Stuart	IA	50250	34	Pro-Care Garden Maintenance	-94.24861	1839 Nutters Barn Lane	1839	41.526549	41
2786	Miami	FL	33128	58	Reliable Guidance	-80.107261	3110 Tyler Avenue	3110	25.773004	25
2787	Elizabeth City	NC	27909	74	Pearl Architectural Design	-76.206225	3810 Yorkshire Circle	3810	36.396187	36
2788	Cincinnati	KY	45203	68	Magik Gray	-84.46984	2484 Mayo Street	2484	39.050327	39
2789	Boston	MA	2115	54	Modern Architecture Design	-71.187363	1644 Aspen Court	1644	42.372986	42
2790	Fort Myers	FL	33901	52	MegaSolutions	-81.911861	2917 Sunburst Drive	2917	26.689241	26
2791	Astoria	OR	97103	76	Leonard Krower & Sons	-123.667855	4022 Gateway Road	4022	46.150298	46
2792	Staffordsville	KY	41256	73	Sound Warehouse	-82.800256	4752 Leroy Lane	4752	37.920525	37
2793	Gastonia	NC	28052	66	Sofa Express	-81.246004	636 Kelly Street	636	35.312162	35
2794	Greenwood	MS	38903	64	Infinite Wealth Planners	-90.087078	1434 Mcwhorter Road	1434	33.537923	33
2795	Arlington	VA	22202	32	Great Western	-77.05922	1111 Golf Course Drive	1111	38.890761	38
2796	San Antonio	TX	78205	45	Express Merchant Service	-98.497262	1807 Freshour Circle	1807	29.467179	29
2797	Chicago	IL	60609	50	Mr. Clark's Appliances	-87.620312	3750 Virginia Street	3750	41.782234	41
2798	Jasper	IN	47546	27	Earthworks Yard Maintenance	-87.003186	4677 Neville Street	4677	38.419871	38
2799	Fresno	CA	93721	37	John F. Lawhon	-119.691027	1906 Edgewood Avenue	1906	36.657477	36
2800	Mountain View	CA	94041	58	Helios Air	-121.980455	1506 Haul Road	1506	37.410609	37
2801	Jacksonville	FL	32246	28	Jack Lang	-81.61125	4475 Boundary Street	4475	30.320141	30
2802	Grand Rapids	MI	49503	69	Suadela Investment	-85.647106	2799 Rubaiyat Road	2799	43.041772	43
2803	Fort Myers	FL	33901	56	Fedco	-81.832318	3549 Village View Drive	3549	26.687975	26
2804	Dallas	TX	75247	42	Future Bright	-96.789038	396 Romines Mill Road	396	32.873562	32
2805	Miami	FL	33176	46	Exact Realty	-80.330302	514 Trails End Road	514	25.679112	25
2806	Milwaukee	WI	53226	29	Patterson-Fletcher	-88.099583	1679 Oakridge Farm Lane	1679	43.091051	43
2807	Fork	MD	21051	78	Roadhouse Grill	-76.468794	44 Cambridge Place	44	39.388723	39
2808	Lindsborg	KS	67456	60	Personal & Corporate Design	-97.623357	57 Nicholas Street	57	38.65952	38
2809	Boca Raton	FL	33487	26	Johnson's General Stores	-80.064205	4536 Wyatt Street	4536	26.319136	26
2810	Palm Springs	CA	92262	52	Avant Garde Appraisal	-116.672247	2610 Vernon Street	2610	33.839913	33
2811	Morrisonville	NY	12962	65	JasmineSola	-73.696462	1411 Hardesty Street	1411	44.809784	44
2812	Phoenix	AZ	85003	55	A+ Electronics	-111.990824	2978 Cambridge Drive	2978	33.536375	33
2813	Flint	MI	48548	29	HouseWorks!	-83.764636	6 D Street	6	42.976113	42
2814	Bloomington	IL	61701	52	Sam Goody	-89.058938	3293 Apple Lane	3293	40.491253	40
2815	Baldwin Park	CA	91706	67	Balanced Fortune	-118.031329	2363 Jett Lane	2363	34.009526	34
2816	West Valley City	UT	84120	69	Delchamps	-111.991985	1910 Walton Street	1910	40.719579	40
2817	Sacramento	CA	95814	68	Leonard Krower & Sons	-121.472591	2969 Timber Ridge Road	2969	38.630797	38
2818	Garfield Heights	OH	44128	53	Kash n' Karry	-81.643278	285 Glenwood Avenue	285	41.465027	41
2819	Memphis	MS	38133	62	Knockout Kickboxing	-89.693417	2929 Brownton Road	2929	35.206068	35
2820	Beloit	WI	53511	34	Hoyden	-89.239212	126 Lauren Drive	126	42.536323	42
2821	Huntington	NY	11743	83	Jewel Mart	-73.419549	411 Stanley Avenue	411	40.965794	40
2822	Albany	NY	12207	47	Father & Son	-73.8456	2327 Joes Road	2327	42.570019	42
2823	Los Angeles	CA	90017	71	Full Color	-118.318303	2763 Reynolds Alley	2763	34.093822	34
2824	Hamilton	MS	39746	58	Food Mart	-88.401128	1801 Brownton Road	1801	33.662539	33
2825	Knoxville	TN	37902	38	World Radio	-83.914578	4192 Berkshire Circle	4192	35.9824	35
2826	Stockton	CA	95204	45	Krauses Sofa Factory	-121.246924	1846 Freshour Circle	1846	37.991528	37
2827	Flint	MI	48502	78	Square Circle	-83.666013	422 Tuna Street	422	42.995132	42
2828	Hartford	CT	6103	26	King Carol	-72.698934	657 Maxwell Street	657	41.811543	41
2829	Hickory	NC	28601	33	Mission Realty	-81.288387	3349 Hannah Street	3349	35.7038	35
2830	Five Points (Warren)	OH	45066	44	Handy Andy	-84.284098	15 Crim Lane	15	39.627672	39
2831	Sparks	NV	89431	73	SoundTrack	-119.83299	4501 Martha Ellen Drive	4501	39.534062	39
2832	Teterboro	NJ	7608	72	Handy Andy Home Improvement Center	-74.033714	739 Walnut Avenue	739	40.95279	40
2833	Brownwood	TX	76801	50	Magna Gases	-99.066721	4984 Briarhill Lane	4984	31.679765	31
2834	Escondido	CA	92025	24	Parts and Pieces	-116.948551	4751 Fincham Road	4751	33.047014	33
2835	Itasca State Park	MN	56460	47	Licorice Pizza	-95.156142	2932 Ashmor Drive	2932	47.238348	47
2836	Chandler	AZ	85225	59	Jewel Mart	-111.837827	2648 Dye Street	2648	33.346282	33
2837	Utica	MI	48317	30	Gamma Realty	-83.000533	4701 Ritter Avenue	4701	42.639392	42
2838	Danville	KY	40422	66	David Weis	-84.881074	2024 Counts Lane	2024	37.655956	37
2839	Wilmington	NC	28403	36	Strongbod	-77.870279	3632 Ray Court	3632	34.259139	34
2840	Agate	CO	80101	60	Reliable Guidance	-104.130459	1918 Berry Street	1918	39.423581	39
2841	Worcester	MA	1610	75	Sew-Fro Fabrics	-71.868584	2612 Hampton Meadows	2612	42.31554	42
2842	Girard	KS	66743	83	One-Up Realtors	-94.898752	2387 Breezewood Court	2387	37.4569	37
2843	Dublin	CA	94568	59	La Petite Boulangerie	-121.955577	1901 Rose Street	1901	37.642786	37
2844	Charlotte	NC	28202	73	Chandlers	-80.818788	2204 Snyder Avenue	2204	35.160645	35
2845	Pasadena	CA	91104	45	Morrison's Cafeteria	-118.212569	2036 Providence Lane	2036	34.148325	34
2846	Salem	OR	97302	22	Omni Tech Solutions	-123.020496	3379 Hope Street	3379	44.913517	44
2847	Green Bay	WI	54301	75	Zany Brainy	-88.008119	4968 Abner Road	4968	44.418271	44
2848	Duluth	MN	55811	40	Pomeroy's	-92.1873	197 Ferrell Street	197	46.888056	46
2849	Nebraska City	NE	68410	82	Saturday Matinee	-95.952903	1033 Bungalow Road	1033	40.62658	40
2850	Dayton	OH	45459	65	Naturohair	-84.061343	2419 College Avenue	2419	39.716329	39
2851	Gary	IN	46402	43	Cala Foods	-87.262666	2725 Duffy Street	2725	41.546068	41
2852	Sasser	GA	31785	59	You Are Successful	-84.391669	4498 Locust Street	4498	31.707691	31
2853	Lynbrook	NY	11563	29	Bonanza Produce Stores	-73.717856	4325 Jarvisville Road	4325	40.658737	40
2854	Hanover	MD	21076	47	Action Auto	-76.656687	1852 Flynn Street	1852	39.096055	39
2855	Washington	MD	20200	38	Gene Walter's Marketplace	-77.040978	4216 Chatham Way	4216	38.968432	38
2856	Almo	UT	83312	43	Hit or Miss	-113.530474	4507 Lang Avenue	4507	42.124959	42
2857	Mcalester	OK	74501	34	Buckeye Furniture	-95.867602	4359 Hornor Avenue	4359	34.919143	34
2858	Baltimore	MD	21202	32	Hechinger	-76.592644	3852 Green Gate Lane	3852	39.277698	39
2859	San Angelo	TX	76903	40	Netcore	-100.461695	1000 Felosa Drive	1000	31.421098	31
2860	Portland	OH	45204	65	Heslop's	-81.805764	4137 Walnut Hill Drive	4137	38.915124	38
2861	Charleston	WV	25313	84	Builders Square	-81.784176	2530 Augusta Park	2530	38.458705	38
2862	Louisville	KY	40202	34	Heilig-Meyers	-85.732388	2143 Karen Lane	2143	38.342565	38
2863	Stlouis	MO	63101	28	Anthony's	-90.22705	880 Hawks Nest Lane	880	38.717772	38
2864	Greenbrier	TN	37073	55	Cuppy's Coffee	-86.836666	4923 Hidden Pond Road	4923	36.44719	36
2865	Birmingham	AL	35209	49	Music Boutique	-86.840187	4955 Strother Street	4955	33.475336	33
2866	Spokane Valley	WA	99206	62	Strongbod	-117.161788	3737 Melrose Street	3737	47.601252	47
2867	Fresno	CA	93721	29	Richman Brothers	-119.886946	504 Edgewood Avenue	504	36.808587	36
2868	Selma	AL	36703	44	Jackhammer Technologies	-86.934336	3693 Quarry Drive	3693	32.454514	32
2869	Miami	FL	33143	50	Value Giant	-80.353067	645 Golden Street	645	25.613558	25
2870	Stryker	OH	43557	22	Earthworks Garden Kare	-84.464428	1537 Still Street	1537	41.394638	41
2871	Chicago	IL	60654	43	Music Plus	-87.583652	384 Patterson Fork Road	384	41.938904	41
2872	Nashville	TN	37027	46	Best Biz Survis	-86.73327	1989 Frum Street	1989	36.201426	36
2873	Footville	WI	53537	37	Mission You	-89.222474	1944 Dark Hollow Road	1944	42.576048	42
2874	Tupelo	MS	38801	37	Team Electronics	-88.823243	1485 Tanglewood Road	1485	34.266161	34
2875	Denver	CO	80203	32	Laura Ashley	-105.010361	1586 Timberbrook Lane	1586	39.638922	39
2876	Spencer	NE	68777	22	Elm Farm	-98.596965	1128 Commerce Boulevard	1128	42.944153	42
2877	Schaumburg	IL	60173	46	Endicott Johnson	-88.043423	3385 Walkers Ridge Way	3385	42.099517	42
2878	Whitestone	NY	11357	30	Childs Restaurants	-73.731305	1204 Settlers Lane	1204	40.706671	40
2879	Alpena	AR	72611	64	Al's Auto Parts	-93.346696	48 Rosebud Avenue	48	36.299854	36
2880	Cliffside Park	NJ	7010	42	Pioneer Chicken	-73.989523	3072 Lakewood Drive	3072	40.826562	40
2881	West Roxbury	MA	2132	78	Luskin's	-71.118089	4556 Hillside Drive	4556	42.285833	42
2882	Reno	NV	89501	79	Harmony House	-119.814907	2942 Sheila Lane	2942	39.59012	39
2883	Coos Bay	OR	97420	65	Lechters Housewares	-124.24534	3503 Buena Vista Avenue	3503	43.441933	43
2884	Los Angeles	CA	90017	32	Network Air	-118.189792	3188 Thompson Street	3188	34.067647	34
2885	Pittsburgh	PA	15219	31	Integra Wealth Planners	-79.911841	1959 Michigan Avenue	1959	40.492533	40
2886	Nashville	TN	37201	80	Lechmere	-86.847569	3049 Wilkinson Street	3049	36.237098	36
2887	Manassas	VA	22110	55	Personal & Corporate Design	-77.528356	3484 Golf Course Drive	3484	38.676176	38
2888	Carlisle	PA	17013	19	Webcom Business Services	-77.188982	3344 Simpson Avenue	3344	40.179455	40
2889	Coral Gables	FL	33134	79	G.I. Joe's	-80.250617	3907 Marigold Lane	3907	25.789937	25
2890	Akron	OH	44305	32	First Rate Choice	-81.518952	2730 Rivendell Drive	2730	41.130613	41
2891	Harrisburg	PA	17109	45	Cardinal Stores	-76.917459	290 High Meadow Lane	290	40.367464	40
2892	Kelso	WA	98626	32	John F. Lawhon	-122.848811	1903 Pinnickinick Street	1903	46.169708	46
2893	Long Beach	CA	90802	63	Pro Star	-118.144683	4256 Felosa Drive	4256	33.759778	33
2894	Carrollton	GA	30117	70	Realty Zone	-85.210762	4361 Heavner Avenue	4361	33.542348	33
2895	New Orleans	LA	70118	29	Adapt	-90.042278	1317 Shadowmar Drive	1317	30.039709	30
2896	Schaumburg	IL	60173	62	O.K. Fairbanks	-87.999609	2299 Thomas Street	2299	42.13682	42
2897	Baltimore	MD	21231	62	Sunflower Market	-76.68651	37 Marshall Street	37	39.231328	39
2898	Syracuse	NY	13206	34	J. B. Van Sciver	-76.145394	1013 Oak Street	1013	43.164573	43
2899	West Orange	NJ	7052	72	Thrift Auto Parts	-74.34315	3079 Spring Haven Trail	3079	40.81983	40
2900	Pittsburgh	PA	15222	58	Body Toning	-80.051555	2187 Lucky Duck Drive	2187	40.460091	40
2901	Amory	MS	38821	64	Cougar Investment	-88.339247	1286 Oxford Court	1286	34.03007	34
2902	Bellevue	OH	44811	50	A+ Investments	-82.945528	1996 Cedarstone Drive	1996	41.334397	41
2903	San Antonio	TX	78237	19	Sun Television and Appliances	-98.550877	986 Weekley Street	986	29.419619	29
2904	Garden City	NY	11530	19	Nutri G	-73.705458	4451 Fieldcrest Road	4451	40.820444	40
2905	Phoenix	AZ	85003	57	Audio Visions	-112.171779	2946 Hillside Street	2946	33.526942	33
2906	Roswell	NM	88201	23	Our Own Hardware	-104.423857	2185 Waterview Lane	2185	33.639933	33
2907	Gueydan	LA	70542	37	Thom McAn Store	-92.59377	2071 Sarah Drive	2071	29.95485	29
2908	Harlingen	TX	78550	30	Sunflower Market	-97.707202	1554 Adamsville Road	1554	26.194054	26
2909	Lincolnton	NC	28092	49	Payless Cashways	-81.207324	3019 Harry Place	3019	35.414826	35
2910	Eagan	MN	55121	48	Mr. AG's	-93.235631	1243 Sardis Station	1243	44.877824	44
2911	Mangham	LA	71259	24	Oshman's	-91.92804	1886 Roguski Road	1886	32.227431	32
2912	Indianapolis	IN	46225	31	Delchamps	-86.115298	3520 Capitol Avenue	3520	39.809184	39
2913	Buda	IL	61314	58	Naturohair	-89.670941	4392 Jail Drive	4392	41.387766	41
2914	Indianapolis	IN	46226	21	Techo Solutions	-86.071526	1157 Fowler Avenue	1157	39.880923	39
2915	Tampa	FL	33605	58	Creative Wealth	-82.355412	4842 Marion Drive	4842	27.932699	27
2916	Norfolk	VA	23502	31	Master Builder Design Services	-76.159088	997 Pinchelone Street	997	36.839806	36
2917	Los Angeles	CA	90026	52	Music Den	-118.199868	2516 Zimmerman Lane	2516	33.997497	33
2918	New York	NY	10013	27	Libera	-74.064021	2132 Church Street	2132	40.816066	40
2919	Atwood	NE	67730	67	Avant Garde Appraisal Group	-101.085227	2488 Romrog Way	2488	39.804028	39
2920	Saint Maries	ID	83861	77	Monk Home Improvements	-116.572837	2496 Modoc Alley	2496	47.211203	47
2921	Salt Lake City	UT	84111	48	Vinyl Fever	-111.914434	3670 Walton Street	3670	40.769546	40
2922	Stoney Creek	TN	37643	20	Manu Connection	-85.47491	2616 Corbin Branch Road	2616	36.371812	36
2923	Winooski	VT	5404	65	American Wholesale Club	-73.245759	2257 Duff Avenue	2257	44.464884	44
2924	Chicago	IL	60661	34	McMahan's Furniture	-87.56328	3466 Cecil Street	3466	41.848561	41
2925	Austin	TX	78753	56	Record World	-97.642242	481 Short Street	481	30.403442	30
2926	Orem	UT	84058	57	Modern Architecture Design	-111.63153	2048 Philadelphia Avenue	2048	40.226048	40
2927	Philadelphia	PA	19108	60	Atlas Realty	-75.19445	2330 Linda Street	2330	40.089297	40
2928	Houston	TX	77002	73	Whitlocks Auto Supply	-95.335164	4575 Michael Street	4575	29.819311	29
2929	Rochester	NY	14621	50	Terra	-77.675651	977 Walt Nuzum Farm Road	977	43.112644	43
2930	Garden City	NY	11530	41	Sun Foods	-73.651238	2487 Gnatty Creek Road	2487	40.673062	40
2931	Corpus Christi	TX	78476	35	Helping Hand	-97.538194	4372 Glenview Drive	4372	27.846747	27
2932	Mililani	HI	96789	85	Dahlkemper's	-158.059464	425 Arron Smith Drive	425	21.43614	21
2933	New York	NY	10011	61	Macroserve	-73.907544	2113 Feathers Hooves Drive	2113	40.778288	40
2934	Waukegan	IL	60085	65	ABC Markets	-87.814348	1562 Bingamon Branch Road	1562	42.363479	42
2935	Appleton	WI	54913	84	EXPO Design Center	-88.431233	1160 Reeves Street	1160	44.433653	44
2936	Salisbury	MD	21875	71	Strategic Profit	-75.510816	2944 Marshall Street	2944	38.407934	38
2937	White Plains	NY	10601	45	Olympic Sports	-73.680164	1410 Taylor Street	1410	41.099322	41
2938	Rochelle Park	NJ	7662	78	Kelly and Cohen	-74.085422	3196 Hudson Street	3196	40.818409	40
2939	Johnson City	VA	37601	42	First Rate Choice	-82.293113	3641 Shady Pines Drive	3641	36.406462	36
2940	Coatesville	PA	19320	39	Morville	-75.870014	4488 Stone Lane	4488	40.039613	40
2941	Center	TX	75935	23	Isaly's	-94.160633	3559 Mulberry Street	3559	31.711039	31
2942	Carbondale	PA	18407	76	Omni Source	-75.532754	97 Coal Road	97	41.485624	41
2943	Birmingham	AL	35209	31	Mikrotechnic	-86.814896	2705 Brookside Drive	2705	33.386436	33
2944	Birmingham	AL	35203	84	Service Merchandise	-86.830551	4161 Bedford Street	4161	33.519362	33
2945	Omaha	IL	62871	27	Handy Andy Home Improvement Center	-88.186632	428 Davis Court	428	37.898645	37
2946	Brainerd	MN	56401	75	O.K. Fairbanks	-94.132794	4276 Eagle Lane	4276	46.405406	46
2947	Little Rock	AR	72210	46	Dun Rite Lawn Care	-92.441535	2511 Arlington Avenue	2511	34.631974	34
2948	Royal Oak	MI	48067	49	Little Tavern	-83.203774	2741 Bartlett Avenue	2741	42.578312	42
2949	Springfield	VA	22161	63	Coast to Coast Hardware	-77.199475	4070 Daffodil Lane	4070	38.827911	38
2950	Needham	MA	2192	58	Tee Town	-71.325327	3582 Hummingbird Way	3582	42.257639	42
2951	Pompano Beach	FL	33069	70	Pomeroy's	-80.254625	2506 Pointe Lane	2506	26.211504	26
2952	Indianapolis	IN	46254	24	Weatherill's	-86.358474	1563 Crestview Manor	1563	39.919373	39
2953	Colorado Springs	CO	80920	55	Rustler Steak House	-104.729158	3694 River Road	3694	38.94091	38
2954	Bedford	MA	1730	30	The Serendipity Dip	-71.334208	2011 Single Street	2011	42.518977	42
2955	Davenport	IA	52803	32	Best Products	-90.603753	438 Langtown Road	438	41.451174	41
2956	Lubbock	TX	79401	36	Forest City	-101.78524	307 Smithfield Avenue	307	33.499485	33
2957	Wheaton	IL	60187	20	Clemens Markets	-88.09841	1829 Hickman Street	1829	41.788239	41
2958	Sparrevohn A.F.S.	AK	99506	72	Rogersound Labs	-155.655628	1034 Timbercrest Road	1034	61.152173	61
2959	Duluth	MN	55811	49	Lee Wards	-92.197819	4594 Ashmor Drive	4594	46.883609	46
2960	Arlington	TX	76011	56	National Hardgoods Distributors	-97.070497	3092 Whitetail Lane	3092	32.727707	32
2961	Warrensville Heights	OH	44128	33	Komerci	-81.567306	2555 Sunny Glen Lane	2555	41.51988	41
2962	Dayton	OH	45434	57	Pro-Care Garden Maintenance	-83.969771	4021 Pursglove Court	4021	39.816213	39
2963	El Rio	CA	93030	82	Jewel Mart	-119.238919	3932 Euclid Avenue	3932	34.339194	34
2964	Lebanon	TN	37087	43	Price Club	-86.227007	4145 Wilkinson Street	4145	36.322409	36
2965	Tukwila	WA	98168	69	Future Plan	-122.223443	4519 Conifer Drive	4519	47.435106	47
2966	Dallas	TX	75207	61	Life Plan Counselling	-96.833772	4264 Whitetail Lane	4264	32.704915	32
2967	Crafton	PA	15205	40	Record Bar	-79.983123	2762 Frank Avenue	2762	40.442072	40
2968	Agawam	MA	1001	39	Roadhouse Grill	-72.608371	2802 Trouser Leg Road	2802	42.119578	42
2969	Chula Vista	CA	92010	46	Hills Supermarkets	-116.903594	1778 Poplar Avenue	1778	32.625429	32
2970	Sellersburg	IN	47172	30	Foreman & Clark	-85.724435	2783 Charack Road	2783	38.317952	38
2971	Point Arena	CA	95468	63	Britling Cafeterias	-123.616832	1246 Pretty View Lane	1246	38.988625	38
2972	Battletown	KY	40104	52	The Goose and Duck	-86.318496	2525 Harper Street	2525	38.104092	38
2973	Wheeling	WV	26003	83	The Sample	-80.584286	4378 Tavern Place	4378	40.059401	40
2974	Chandler	IN	47610	31	Reliable Garden Management	-87.327559	4330 Neville Street	4330	38.114275	38
2975	Buffalo Gap	SD	57722	40	The Jolly Farmer	-103.048561	3003 Hartway Street	3003	43.526708	43
2976	Garfield Heights	OH	44125	75	Pro Star Garden Management	-81.599063	1039 Glenwood Avenue	1039	41.417925	41
2977	Monsey	NY	10952	79	Littler's	-74.022511	535 Lake Forest Drive	535	41.186169	41
2978	Barnstead	NH	3218	21	Pak and Save	-71.348465	2168 Milford Street	2168	43.279093	43
2979	Pascagoula	MS	39567	44	AdventureSports!	-88.550413	1763 O Conner Street	1763	30.30717	30
2980	New Haven	CT	6511	59	Golf Augusta Pro Shops	-72.984316	3402 Copperhead Road	3402	41.308717	41
2981	Keystone	IA	52249	27	McDade's	-92.216761	582 Bailey Drive	582	41.973668	41
2982	Polk City	FL	33868	74	Sound Warehouse	-81.870368	1181 Monroe Avenue	1181	28.278572	28
2983	Farmers Branch	TX	75234	43	Integra Wealth	-96.972209	276 Wilson Avenue	276	32.928396	32
2984	Roswell	GA	30076	45	Klopfenstein's	-84.354492	565 Mount Olive Road	565	34.051115	34
2985	Houston	TX	77002	45	Nan Duskin	-95.3869	1115 Chapel Street	1115	29.848147	29
2986	Loveland	CO	80537	31	Bold Ideas	-105.131601	1374 Pick Street	1374	40.270179	40
2987	La Follette	TN	37766	63	Intelacard	-84.14093	1061 Public Works Drive	1061	36.323553	36
2988	San Jose	CA	95131	76	All Wound Up	-121.965384	524 Friendship Lane	524	37.298235	37
2989	Savannah	GA	31401	39	Weingarten's	-81.0293	555 Lilac Lane	555	32.112445	32
2990	Appleton	WI	54911	78	Isaly's	-88.380021	3598 Highland Drive	3598	44.325642	44
